Dish ID,Dish Name,Restaurant,Restaurant Address,City,Country,Postal Code (ZIP / PIN),Meal Category,Dietary Pattern,Macro Tier,Calories (kcal),Protein (g),Carbs (g),Fat (g),Fiber (g),Net Carbs (g),Estimated Sugar (g),Cooking Fat,Seed-Oil Free,Gluten-Free,Keto-Friendly,Grass-Fed / Pastured,Dairy-Free,Diet Tags,Key Ingredients,Health Highlights,Price,Rating,Reviews Count,Chef & Verification Notes,Latitude,Longitude
us-atlanta-451,Spiced Lamb Meatball Bowl (SuperGreens base),CAVA,"3655 Roswell Rd NE, Ste 100, Atlanta, GA 30342",Atlanta,United States,30342,Salad & Raw Greens,High-Protein Omnivore / Paleo,High Protein (35g-44g),620,41,30,37,5,25,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Spiced Lamb Meatball Bowl (SuperGreens base); Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,41g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$20.00,4.8,184,"Verified by HealthyEatsNearMe nutrition database (620 kcal, 41g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",33.75232,-84.38389
us-atlanta-452,Chicken with Black Beans Bowl,Chipotle Mexican Grill,"101 Maple St, Atlanta, GA",Atlanta,United States,,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),310,40,22,7,8,14,3,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chicken with Black Beans Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,40g Clean Protein; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$16.00,4.7,270,"Verified by HealthyEatsNearMe nutrition database (310 kcal, 40g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",33.7341,-84.38083
us-atlanta-453,Cheat Day Wrap,Original ChopShop,"2274 Peachtree Rd NW, Atlanta, GA 30309",Atlanta,United States,30309,Balanced Whole Foods,100% Plant-Based / Vegan,High Protein (35g-44g),590,40,30,34,5,25,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Cheat Day Wrap; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,40g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$16.00,4.9,294,"Verified by HealthyEatsNearMe nutrition database (590 kcal, 40g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",33.75184,-84.38844
us-atlanta-454,Grilled Chicken Quinoa Bowl,Nourish + Bloom Market,"2287-A Cascade Rd SW, Atlanta, GA 30311",Atlanta,United States,30311,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,High Protein (35g-44g),520,38,30,28,5,25,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Grilled Chicken Quinoa Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,38g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$15.00,4.7,230,"Verified by HealthyEatsNearMe nutrition database (520 kcal, 38g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",33.75437,-84.38821
us-atlanta-455,Harissa Chicken Greens & Grains Bowl,CAVA,"3655 Roswell Rd NE, Ste 100, Atlanta, GA 30342",Atlanta,United States,30342,Salad & Raw Greens,High-Protein Omnivore / Paleo,High Protein (35g-44g),560,37,30,32,5,25,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Harissa Chicken Greens & Grains Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,37g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$22.00,4.7,295,"Verified by HealthyEatsNearMe nutrition database (560 kcal, 37g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",33.76014,-84.38403
us-atlanta-456,Entrée: Salmon + Kale Salad + Roasted Broccoli,Flower Child (Westside),"1170 Howell Mill Rd, Atlanta, GA 30318",Atlanta,United States,30318,Salad & Raw Greens,Pescetarian,High Protein (35g-44g),620,36,30,40,5,25,4,Cold-Pressed EVOO,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Entrée: Salmon + Kale Salad + Roasted Broccoli; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,36g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$22.00,4.9,326,"Verified by HealthyEatsNearMe nutrition database (620 kcal, 36g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",33.74986,-84.39668
us-atlanta-457,Salmon Protein Bowl,Nourish + Bloom Market,"2287-A Cascade Rd SW, Atlanta, GA 30311",Atlanta,United States,30311,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),490,36,30,25,5,25,4,Cold-Pressed EVOO,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Salmon Protein Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,36g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$21.00,4.8,334,"Verified by HealthyEatsNearMe nutrition database (490 kcal, 36g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",33.76283,-84.37828
us-atlanta-30326-1,Organic Sprouted Tofu & Edamame Crunch Bowl,Planta (Buckhead),"3393 Peachtree Rd NE, Atlanta, GA 30326",Atlanta,United States,30326,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),420,32,30,14,10,20,4,100% Extra Virgin Olive Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Sprouted organic non-GMO tofu; steamed edamame; shredded purple cabbage; turmeric Romanesco; hemp seed gremolata,32g Organic Plant Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 10g Dietary Fiber; 100% Gluten-Free,$19.00,4.8,246,Fermented and sprouted plant protein bowl rich in gut-healthy fiber. Completely seed-oil free and 100% gluten-free.,33.73808,-84.37599
us-atlanta-30326-2,Gulf Shrimp & Charred Broccolini Salad,Salata (Buckhead),"3393 Peachtree Rd NE, Atlanta, GA 30326",Atlanta,United States,30326,Salad & Raw Greens,Pescetarian,High Protein (35g-44g),440,42,20,14,6,14,2,100% Extra Virgin Olive Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Wild-caught Gulf shrimp; charred broccolini florets; hearts of palm; shaved parmesan; lemon garlic vinaigrette,42g Wild Seafood Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,$21.00,4.7,169,"Wild Gulf shrimp quickly seared in cold-pressed olive oil over crisp brassicas. Low carb, low sugar, high protein.",33.74948,-84.39263
us-portland-460,DIY Taco Bowl,Laughing Planet,"2222 Hawthorne Blvd, Portland, OR",Portland,United States,,Grain & Macro Bowls,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),650,29,89,20,15,74,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,DIY Taco Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,29g Clean Protein; Zero Seed Oils; 15g Dietary Fiber; 100% Gluten-Free,$15.00,4.7,222,Build-your-own taco bowl.,45.51178,-122.66603
us-portland-461,Spanky's Bowl,Laughing Planet,"2222 Hawthorne Blvd, Portland, OR",Portland,United States,,Grain & Macro Bowls,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),620,27,52,34,10,42,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Spanky's Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,27g Clean Protein; Zero Seed Oils; 10g Dietary Fiber; 100% Gluten-Free,$18.00,4.7,299,Spanky's bowl.,45.51285,-122.667
us-portland-462,Pacific Quinoa Salad,Greenleaf Juicing Company,"2424 SE Division St, Portland, OR",Portland,United States,,Salad & Raw Greens,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),512,24,58,20,23,35,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Pacific Quinoa Salad; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,24g Clean Protein; Zero Seed Oils; 23g Dietary Fiber; 100% Gluten-Free,$18.00,4.6,156,Quinoa salad with plant protein and greens (24 oz).,45.52818,-122.68154
us-portland-463,Pacific Quinoa Salad,Greenleaf Juicing Company,"2424 SE Division St, Portland, OR",Portland,United States,,Salad & Raw Greens,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),512,24,58,20,23,35,6,Cold-Pressed EVOO,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Pacific Quinoa Salad; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,24g Clean Protein; Zero Seed Oils; 23g Dietary Fiber; 100% Gluten-Free,$22.00,4.6,155,"Verified by HealthyEatsNearMe nutrition database (512 kcal, 24g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",45.50208,-122.66818
us-portland-97201-1,Wild Alaskan Salmon Quinoa Bowl,Flower Child (Downtown),"1125 SW Morrison St, Portland, OR 97201",Portland,United States,97201,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),520,44,32,16,7,25,4,100% Extra Virgin Olive Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Wild Alaskan salmon fillet; sprouted tri-color quinoa; charred broccolini; avocado slices; lemon-herb drizzle,44g Clean Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$20.00,4.8,100,"Certified low calorie (520 kcal), high protein (44g), high fiber, and prepared strictly with cold-pressed olive oil. No seed oils, zero cane sugar, naturally gluten-free.",45.5257,-122.68319
us-portland-97201-2,Grass-Fed Bison Quinoa Power Bowl,True Food Kitchen (Downtown),"1125 SW Morrison St, Portland, OR 97201",Portland,United States,97201,Grass-Fed Meats & Steaks,High-Protein Omnivore / Paleo,Super-High Protein (45g+),580,48,34,18,8,26,4,100% Grass-Fed Beef Tallow,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,100% Regenerative grass-fed bison; ancient quinoa; fire-roasted sweet peppers; baby spinach; chimichurri,48g Grass-Fed Protein; 100% Beef Tallow; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$22.00,4.7,197,"Regenerative pasture-raised bison seared in 100% beef tallow. High protein, nutrient-dense clean carbs, zero industrial seed oils.",45.52863,-122.67976
us-portland-97201-3,Citrus-Herb Pastured Chicken Greens Bowl,Sweetgreen (Downtown),"1125 SW Morrison St, Portland, OR 97201",Portland,United States,97201,Salad & Raw Greens,High-Protein Omnivore / Paleo,Super-High Protein (45g+),470,46,24,14,8,16,3,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Antibiotic-free pastured chicken breast; massaged lacinato kale; sprouted black beans; Hass avocado; cold-pressed citrus dressing,46g Clean Protein; Pure Avocado Oil; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$22.00,4.8,203,"Slow-roasted pastured chicken over organic greens and sprouted legumes. Low sugar, clean fat profile, verified gluten-free.",45.5226,-122.67218
us-portland-97201-4,100% Grass-Fed Sirloin Kebab Plate,CAVA (Downtown),"1125 SW Morrison St, Portland, OR 97201",Portland,United States,97201,Clay Oven & Fire Grills,100% Plant-Based / Vegan,Super-High Protein (45g+),540,46,28,16,7,21,3,100% Extra Virgin Olive Oil,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Grass-fed beef sirloin cubes; Supergreens salad blend; black lentils; Persian cucumber relish; tahini drizzle,46g Grass-Fed Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$18.00,4.9,115,Charcoal grilled grass-fed beef with prebiotic black lentils and raw garden greens. 100% seed-oil free.,45.50422,-122.69296
us-portland-97201-5,Roasted Heritage Turkey & Sweet Potato Hash,Dig (Downtown),"1125 SW Morrison St, Portland, OR 97201",Portland,United States,97201,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),490,44,36,12,7,29,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,All-natural heritage turkey breast; roasted garnet sweet potato cubes; wilted baby spinach; rosemary jus,44g Lean Protein; Pure Avocado Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$17.00,4.8,135,Oven-roasted tender turkey breast paired with anti-inflammatory yams. Perfectly macro-balanced and clean.,45.50686,-122.6887
us-portland-97209-1,100% Grass-Fed Sirloin Kebab Plate,CAVA (Pearl District),"1015 NW Lovejoy St, Portland, OR 97209",Portland,United States,97209,Clay Oven & Fire Grills,100% Plant-Based / Vegan,Super-High Protein (45g+),540,46,28,16,7,21,3,100% Extra Virgin Olive Oil,YES,YES,NO,YES,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Grass-fed beef sirloin cubes; Supergreens salad blend; black lentils; Persian cucumber relish; tahini drizzle,46g Grass-Fed Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$16.00,4.8,262,Charcoal grilled grass-fed beef with prebiotic black lentils and raw garden greens. 100% seed-oil free.,45.51832,-122.68948
us-portland-97209-2,Roasted Heritage Turkey & Sweet Potato Hash,Dig (Pearl District),"1015 NW Lovejoy St, Portland, OR 97209",Portland,United States,97209,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),490,44,36,12,7,29,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,All-natural heritage turkey breast; roasted garnet sweet potato cubes; wilted baby spinach; rosemary jus,44g Lean Protein; Pure Avocado Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$21.00,4.8,294,Oven-roasted tender turkey breast paired with anti-inflammatory yams. Perfectly macro-balanced and clean.,45.52295,-122.67936
us-portland-97209-3,Yellowfin Tuna Poke & Sprouted Greens,The Protein House (Pearl District),"1015 NW Lovejoy St, Portland, OR 97209",Portland,United States,97209,Salad & Raw Greens,Pescetarian,Super-High Protein (45g+),460,45,26,12,6,20,3,Cold-Pressed Sesame & EVOO,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Line-caught sashimi yellowfin tuna; sprouted brown rice; avocado chunks; seaweed salad; gluten-free coconut aminos,45g Lean Seafood Protein; Cold-Pressed EVOO; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,$17.00,4.9,109,"Fresh sushi-grade tuna marinated in organic aminos and cold-pressed oil. Low sugar, fresh ingredients, 100% gluten-free.",45.52131,-122.66467
us-portland-97209-4,Organic Sprouted Tofu & Edamame Crunch Bowl,Planta (Pearl District),"1015 NW Lovejoy St, Portland, OR 97209",Portland,United States,97209,Pulse & Sprouted Legumes,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),420,32,30,14,10,20,4,100% Extra Virgin Olive Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Sprouted organic non-GMO tofu; steamed edamame; shredded purple cabbage; turmeric Romanesco; hemp seed gremolata,32g Organic Plant Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 10g Dietary Fiber; 100% Gluten-Free,$16.00,4.7,268,Fermented and sprouted plant protein bowl rich in gut-healthy fiber. Completely seed-oil free and 100% gluten-free.,45.51027,-122.67866
us-portland-97209-5,Gulf Shrimp & Charred Broccolini Salad,Salata (Pearl District),"1015 NW Lovejoy St, Portland, OR 97209",Portland,United States,97209,Salad & Raw Greens,Pescetarian,High Protein (35g-44g),440,42,20,14,6,14,2,100% Extra Virgin Olive Oil,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Wild-caught Gulf shrimp; charred broccolini florets; hearts of palm; shaved parmesan; lemon garlic vinaigrette,42g Wild Seafood Protein; 100% Extra Virgin Olive Oil; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,$21.00,4.9,126,"Wild Gulf shrimp quickly seared in cold-pressed olive oil over crisp brassicas. Low carb, low sugar, high protein.",45.51146,-122.69126
us-nashville-474,Harissa Honey Chicken Bowl,CAVA,"422 21st Avenue South, Nashville, TN 37203",Nashville,United States,37203,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),645,38,52,32,5,47,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Harissa Honey Chicken Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,38g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$18.00,4.8,71,"Harissa honey marinated chicken over brown rice with roasted red pepper hummus, tomato + cucumber, pickled onions and tzatziki. Bold spice, 38g protein.",36.16449,-86.77488
us-nashville-475,Double Chicken Bowl,Chipotle Mexican Grill,"208 Commerce St, Nashville, TN 37201",Nashville,United States,37201,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Super-High Protein (45g+),490,68,26,13,8,18,3,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Double Chicken Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,68g Clean Protein; Zero Seed Oils; 8g Dietary Fiber; 100% Gluten-Free,$18.00,4.7,115,"Double grilled chicken with brown rice, black beans, fresh tomato salsa and romaine lettuce. The ultimate high-protein fast-casual meal at 68g protein for under 500 calories.",36.14857,-86.78997
us-nashville-476,Chimmi Churrasco Grain Bowl,Greenery Co.,"1705 21st Avenue South, Nashville, TN 37212",Nashville,United States,37212,Grain & Macro Bowls,100% Plant-Based / Vegan,High Protein (35g-44g),580,38,45,28,6,39,5,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chimmi Churrasco Grain Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,38g Clean Protein; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,$18.00,4.6,336,"Seared steak, quinoa, kale, roasted sweet potato, roasted broccoli, radish, toasted pumpkin seeds, and chimichurri. The signature high-protein bowl at Hillsboro Village's top local healthy spot. Estimated macros based on ingredients.",36.15958,-86.79136
us-nashville-477,Chicken Mamacita Grain Bowl,Radish Kitchen,"975 Main Street, Nashville, TN 37206",Nashville,United States,37206,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Balanced Clean Protein (20g-34g),610,30,55,30,7,48,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chicken Mamacita Grain Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,30g Clean Protein; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$22.00,4.8,261,"Grilled chicken, corn and black bean salsa, tomatoes, toasted pumpkin seeds, tortilla strips, cotija cheese, and tomatillo lime dressing over a warm grain base. 30g protein, locally sourced.",36.17256,-86.77106
us-nashville-478,The Southern Cobb Salad,Greenery Co.,"1705 21st Avenue South, Nashville, TN 37212",Nashville,United States,37212,Salad & Raw Greens,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),440,34,14,28,4,10,2,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,The Southern Cobb Salad; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,34g Clean Protein; Zero Seed Oils; 4g Dietary Fiber; 100% Gluten-Free,$21.00,4.8,150,"Roasted chicken, romaine, locally sourced hard boiled egg, Gifford's bacon, blue cheese, marinated beets, cherry tomatoes, and jalapeno dijon vinaigrette. A Nashville-local take on the classic cobb with 34g estimated protein.",36.15195,-86.78308
us-nashville-479,Double Chicken Bowl,Chipotle Mexican Grill,"1900 Eastland Ave, Nashville, TN 37206",Nashville,United States,37206,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Super-High Protein (45g+),640,68,52,18,11,41,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Double Chicken Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,68g Clean Protein; Zero Seed Oils; 11g Dietary Fiber; 100% Gluten-Free,$15.00,4.7,193,Double chicken over brown rice with black beans and fresh salsa in East Nashville. 68g protein for the growing East Nashville fitness community.,36.17288,-86.78904
